aciu	1651625
cplg	1707178
gato	1517006
spne	1637761
ipha	1598599
clvs	1466301
tcda	1595585
tnk	1419945
hawel	46207
mcbs	1747068
mcr	851170
soac	1798562
qd	1692705
dsm	855887
gbl	1060349
ddlx	1643194
crcw	1688126
idya	1676725
dspg	915778
harp	1708493
hbt	775215
acre	1529377
dmlp	1172358
eto	1281926
nisn	1603993
pddtf	1718226
ibcp	39311
cresy	1034957
nodk	1681206
xene	1582313
qh	1781193
evi	65312
senea	88948
aenz	1572621
cio	1593222
bhb	743367
mov	72573
thcb	1760689
prof	1628808
stcb	1539850
ngl	1504461
olp	712770
rpla	1763731
tffp	1733413
djco	783412
tei	909112
rrbi	1071236
opy	791963
wia	1254370
itegy	1579597
lchd	1715433
ryam	1597672
legh	1436208
mmt	809173
ssdt	1673504
rnwey	1361369
ssti	1351636
jaggf	1333849
jynt	1612630
gp	1584547
pll	1728205
fmnb	709337
curo	1711291
land	1495240
syrs	1556263
tell	61398
vrs	1421182
mpaa	918251
igic	1794338
plse	1625101
hoft	1077688
hmhc	1580156
txcb	1006840
imra	1672619
ffntf	1783875
cbmg	1378624
ble	1176194
sxc	1514705
aray	1138723
xoma	791908
oia	835333
alus	1781115
ipldp	52485
oxfd	1586049
artna	863110
hexo	1690947
mcs	62234
redu	1712178
jri	1539337
allt	1365767
dmyd	1816101
puyi	1750264
cala	1496671
cdzi	727273
selb	1453687
omp	1652133
men	844172
drrx	1082038
vmd	1729149
fiii	1784168
orph	1764791
erc	1227073
prvl	1714798
oprx	1448431
anip	1023024
cprx	1369568
mta	1722606
ctrn	1318484
egan	1066194
faii	1815849
ctmx	1501989
pkoh	76282
onew	1772921
ccne	736772
nnax	1132509
yac	1815302
crai	1053706
ins	320340
bsrr	1130144
ccac	1794621
gmda	1600847
asg	786035
eigr	1305253
myj	884216
ndls	1275158
nrgx	1756908
hyi	1497186
nbr	1163739
rada	761238
ooma	1327688
jro	1289213
rdhl	1553846
pic	1772720
yrd	1631761
gmhly	1438848
litb	1523836
spke	1606268
tncp	1714379
peo	216851
cnce	1367920
itic	720858
iaca	1821018
sor	91847
ctac	1824577
kalv	1348911
blct	1791278
agmh	1705402
gnty	1058867
rfi	891290
jgh	1615905
plym	1515816
ibex	1720420
mudsu	1820727
ufpt	914156
ctk	1734262
supv	1517399
mbi	814585
plm	866028
rfl	1713863
ffa	1291334
wsr	1175535
leju	1596856
rmni	1635282
bwb	1341317
cpe	928022
fisi	862831
mgta	1690585
caba	1759138
gtxmq	1735707
lrmr	1374690
vygr	1640266
gldg	1538847
bh	1726173
spfi	1163668
gci	1579684
eot	1454741
vtru	1805012
gain	1321741
glo	1350869
grif	1037390
axu	1364128
hesm	1789832
acbi	1461755
fdus	1513363
clfd	796505
meip	1262104
sspk	1779474
hafc	1109242
conn	1223389
catn	1632275
cswc	17313
soi	1697500
aspn	1145986
scpl	1760717
alt	1326190
loop	1504678
camp	730255
nndm	1643303
eqbk	1227500
crsa	1723648
qep	1108827
bysi	1677940
surf	1718108
wtba	1166928
etm	1067837
ipv	1789029
powl	80420
slca	1524741
rcar	1016708
ebtc	1018399
usas	1286973
inaq	1819035
ksmt	1814824
rm	1519401
fiv	1687081
lqdt	1235468
psf	1498612
asaq	1819510
taco	1585583
kor	1507964
bmtm	1568385
hpx	1809353
fc	886206
fof	1375340
gnk	1326200
tisi	318833
mvt	897269
lcut	874396
cia	24090
free	1753706
utmd	706698
codx	1692415
stxs	1289340
athx	1368148
akts	1584754
vrna	1657312
bchg	1732409
oacb	1820931
htbi	1538263
riot	1167419
ivc	742112
gnus	1355848
chn	845379
avxl	1314052
myc	882152
srt	1031029
bkk	1181250
fulc	1680581
nbev	1579823
cdxc	1386570
rbnc	1606440
mqt	887394
rmg	1757932
msb	65172
acv	1636289
ccrn	1141103
dac	1369241
infu	1337013
rrgb	1171759
esca	33488
lndc	1005286
thry	1556739
gpm	1310709
rbb	1499422
gilt	897322
cvlg	928658
nnbr	918541
twi	899751
acrdf	1762359
kmda	1567529
aspl	1819516
frgi	1534992
cznc	810958
hrtg	1598665
fdbc	1098151
fbnk	1511198
fct	1282850
cnlhn	23426
coms	1178727
plpc	80035
ibio	1420720
mue	1071899
amnb	741516
tgls	1534675
dl	1438644
evm	1177161
dbl	1525201
nca	818851
rvi	1735184
gf	858706
wndw	1071840
fthm	1753162
irmd	1325618
edn	1395213
tast	809248
bkn	894242
ezpw	876523
pfis	1056943
vrtv	1599489
wsg	1771279
atro	8063
scvx	1794717
ltrpa	1606745
rcs	916183
idex	837852
noa	1368519
mogu	1743971
cdev	1658566
next	1612720
ht	1063344
rlgt	1171155
osbc	357173
abus	1447028
gwrs	1434728
nbh	1178839
pnnt	1383414
pdli	882104
glog	1534126
fei	1556336
sbg	1816708
mvis	65770
ufi	100726
kio	1515940
prtk	1178711
glre	1385613
vra	1495320
bgh	1521404
hook	1760542
thm	1134115
tufn	1757399
ecc	1604174
dzsi	1101680
sol	1417892
nwpx	1001385
gpl	1300050
yrcw	716006
nxp	883618
nsh	1816017
hqda	1304730
hear	1493761
gik	1802749
acev	1813658
lnd	1499849
mci	275694
stxb	1499453
emf	809708
mhi	1223026
vyne	1566044
nxtc	1661059
jnce	1640455
voxx	807707
cstr	1676479
wilc	1030997
mtrx	866273
oesx	1409375
clmt	1340122
rdvt	1720116
smbc	916907
tsi	809559
mav	1258943
btbt	1710350
fnlc	765207
ncmi	1377630
grtx	1563577
sj	1753673
valu	717720
cmcm	1597835
sona	1325670
cpsr	1805087
smmf	811808
mcbc	1053584
ptsi	798287
nxq	885733
altg	1759824
iea	1652362
bry	1705873
bte	1279495
gwgh	1522690
mfm	801961
silc	916793
jhd	1666735
dssi	1761940
pbfs	1769663
mnov	1226616
glad	1143513
nath	69733
mcb	1476034
bgt	1287480
aspu	1487198
lmnr	1342423
hayn	858655
odc	74046
aug	1514597
civb	944745
vih	1820302
kzr	1645666
smbk	1038773
aldx	1341235
tour	1597095
eex	1579214
gdo	1472341
mulg	1629665
sava	1069530
ngvc	1547459
raca	1811764
ctic	891293
stg	1723935
gau	1377757
itmr	1613170
optn	1494650
dbvt	1613780
pcsb	1691337
cece	3197
fbio	1429260
mcf	1071993
fmao	792966
phd	1305767
lmrk	1615346
lci	57725
jof	859796
ogi	1620737
oac	1773751
ftf	1233087
rgs	716643
lmpx	1731727
fins	1745059
iif	916618
nog	1104485
hbcp	1436425
pke	76267
inbk	1562463
hbb	1709164
tyg	1268533
viao	1769116
dmb	1565381
gpja	41091
fkwl	722572
ois	1121484
duc	894239
tlsa	1723069
jg	1737339
cspr	1598674
ubx	1463361
agrx	1261249
vstm	1526119
mgu	1326390
ucl	1775898
casi	895051
kldo	1751299
nvec	724910
sien	1551693
spxx	1338561
nuw	1450445
latn	1766146
pht	1166258
gfn	1342287
mtt	1454021
prth	1653558
blu	1259942
wti	1288403
bwg	1504545
tci	733590
bxc	1301787
cntg	1757097
fst	1815737
rick	935419
tlys	1524025
scph	1604950
kmf	1500096
jvczy	1534648
tara	1359931
nh	1566469
cla	1816581
fly	1407298
aagh	1098009
cmpi	1651431
aqst	1398733
pds	1013605
gfasy	1389207
vlgea	103595
petx	1509190
idt	1005731
srac	1781162
mtcr	1634379
acet	1720580
vrca	1660334
hsaq	1814114
ncna	1709626
natr	275053
cofs	803164
luna	1239819
mvbf	1277902
apyx	719135
sfst	1090009
uuuu	1385849
pcyo	276720
jrs	1158289
jfu	1619544
fpi	1591670
hov	357294
cem	1488775
onds	1646188
dmtk	1651944
tmq	1543418
tela	1561921
cinr	1575051
flnt	1460329
psti	1158780
etx	1563696
atax	1059142
je	1538789
acbm	1622996
jco	1686142
ccb	1437958
dnn	1063259
igi	1462586
suns	1508171
dhy	1061353
alco	3545
vbf	5094
gne	1528356
clsk	827876
evf	1070732
chma	1339469
scpe	1764301
emp	66901
eqos	1790515
evc	1109116
brt	14846
sar	1377936
flc	1245648
ciso	1777319
atlc	1464343
fxe	1328598
este	10254
trns	99302
loak	1779020
mepw	1627452
mncl	1754170
xers	1346302
ezoo	1752372
mec	1766368
tnav	1474439
gtt	1315255
qmco	709283
ajx	1614806
emx	1285786
nwfl	1013272
pays	1496443
aku	1776197
ghl	1282977
gix	1770141
imv	1734768
rcky	895456
fcap	1070296
ssss	1509470
wrtc	1702924
nhs	1487610
mhd	1034665
hbmd	1390162
evg	1287498
brg	1442626
insi	30125
ffmgf	1641229
ptac	1784535
bvh	315858
evlo	1694665
intz	736012
ueec	1096938
cvgi	1290900
nsco	1709682
thca	1773087
mixt	1576914
amrk	1591588
acnb	715579
crmd	1410098
bctg	1819133
tschy	1614483
pmvc	1807765
anh	1047884
gcbc	1070524
enj	71508
gaia	1089872
ptvca	9346
hrzn	1487428
lgi	1278211
enx	1177162
tgb	878518
jce	1385763
chs	897429
pwfl	1774170
tk	911971
ocsi	1577791
mlp	63330
biox	1769484
immr	1058811
smsi	948708
fngr	1602409
ocn	873860
fsbw	1530249
icad	749660
gpx	70415
dfns	1777946
mson	880432
gnss	924383
nxr	888411
fen	1284940
tbnk	1447051
ruhn	1753268
gdlc	1729997
smti	714256
vist	1762506
bgfv	1156388
byrn	1354866
gsv	1321847
pim	830622
inb	1395057
dhf	1057861
dbo	1383058
goro	1160791
nept	1401395
zest	1437491
mbio	1680048
vntr	1705682
aout	1808997
fenc	1211583
mxwl	319815
klr	1719489
xxii	1347858
bgr	1306550
xone	1561627
nrim	1163370
ivh	1568292
aft	1502573
eht	1665817
nksh	796534
strs	885508
nl	72162
splp	1452857
efl	1701167
eod	1386067
arya	1808805
grx	1391437
lyts	763532
peri	1338940
bbcp	1703956
bsl	1486298
tmst	1598428
pfbi	887919
axla	1633070
nuze	1527613
bkcc	1326003
flmn	1703785
cmrx	1117480
pfd	868578
csse	1679063
blsa	1823200
prqr	1612940
mhld	1412100
aptx	1674365
veru	863894
uihc	1401521
mist	1408443
flxs	37472
tccr	1108645
scd	1270131
mhh	1437226
krmd	704440
asps	1462418
sldb	1707502
cato	18255
hyb	825345
nro	1261166
otic	1493566
ntp	829365
pfhd	1630856
fgovf	1064052
jtd	1397173
dgl	1383055
fund	825202
lptv	1643988
tsbk	1046050
iti	350868
opp	1678130
ihit	1682811
sify	1094324
bgio	1691433
swkh	1089907
lctx	876343
ide	1417802
fcbp	1716697
kxin	1713539
dakt	915779
magaa	895464
alpn	1626199
gtyh	1682325
cnf	1733868
hurc	315374
lcnb	1074902
fdeu	1646109
gpp	1635650
xgn	1274737
aif	1526697
atlo	1132651
twn	804123
cslt	1433714
cmcl	766011
ueps	1041514
epix	1633932
rgco	1069533
logc	1664106
crnt	1119769
uti	1261654
mpa	891038
apvo	1671584
evfm	1618835
myf	882153
uec	1334933
mxf	65433
cto	23795
pvbc	1778784
gnft	1757064
egle	1322439
fif	1513789
prog	1580063
shsp	1506439
atom	1420520
bomh	1678746
pana	1811063
salt	1587264
teaf	1704299
fxy	1353613
orrcf	1390352
spok	1289945
sic	1723866
slgl	1684693
pdlb	1703489
nbse	1173281
ggt	921671
seco	1633441
mpb	879635
xnet	1510593
unty	920427
at	1419242
crhm	1461119
itrg	1722387
oiim	1095348
nbn	811831
nen	746514
kvhi	1007587
glyc	1253689
msd	904112
nml	1562051
mdna	1807983
czfs	739421
jhs	759866
lxrx	1062822
cybe	768411
samg	1549966
tipt	1393726
actg	934549
dyai	1213809
bny	1137390
biio	1575420
hzn	1637655
cnty	911147
ft	833040
cix	1049606
pwod	716605
orrf	826154
osg	75208
ewlu	1517498
idn	1040896
frbk	834285
emo	1517518
aaoi	1158114
sbt	1680379
bcbp	1228454
eton	1710340
dbb	1383084
scty	1265107
mesa	810332
atxg	1650101
asmb	1426800
fvcb	1675644
cvcy	1127371
tlc	1722890
wmc	1465885
cbh	1701809
dmf	839122
rmbi	1767837
htzgq	1657853
thtx	1512717
nunz	886093
bned	1634117
nrp	1171486
cerc	1534120
essc	1760683
wftlf	1603923
sifi	1500213
sjt	319655
mlac	1807594
bcml	1730984
kf	748691
istr	1602658
mbii	1441693
acp	1503290
pkbk	1315399
aqb	1603978
srga	1760173
wlfc	1018164
sbbp	1634432
genc	64472
inf	1522807
gleo	1784851
bfra	1712641
culp	723603
wbqnl	1785494
ecf	793040
adma	1368514
belfa	729580
vuzi	1463972
feng	1509646
pico	830122
brid	14177
ggm	1551949
mrcc	1512931
fmn	1199004
aveo	1325879
lfac	1721386
nc	789933
weys	106532
slct	1263762
apt	884269
muh	1038190
pcb	1423869
mus	1058234
metx	1796514
cbnk	1419536
aeye	1362190
jdd	1255821
ckpt	1651407
chmg	763563
alsk	1089511
bbk	1167467
ttoo	1492674
rebl	1532158
cwco	928340
rzlt	1509261
tgrf	1551286
bta	1343793
vnrx	93314
trec	7039
pypd	1611842
fbiz	1521951
lake	798081
gsl	1430725
fve	1159281
kirk	1056285
fgbi	1408534
srra	1290149
soly	1548187
omws	1676852
ctvz	794929
hrow	1360214
scor	1158172
bgx	1504234
gdrzf	1072725
mdca	876883
linc	1286613
bset	10329
dbp	1383057
gmlp	1415916
mrge	1623360
lomlf	1509397
essa	1382230
htbx	1476963
shbi	1035092
frtg	1602813
ags	1593548
mara	1507605
very	1575434
glq	1316463
cik	810766
nymx	1018735
fsdc	1816736
lmnl	1351172
mcmj	1785592
jpt	1679033
vvpr	1681348
wea	1163792
slno	1484565
exfo	1116284
ampe	1411906
csbr	771856
znog	1131312
rbtk	1594204
mhf	830487
bw	1630805
sund	1171838
th	1712189
fstr	352825
zeus	917470
pme	1517130
fccy	1141807
tcfc	855874
quad	1481792
lfvn	849146
pfo	882071
clpt	1285550
algr	1720025
avnw	1377789
ipi	1421461
stnd	1492915
arl	1102238
cvly	806279
uavs	8504
taqr	1656053
iga	1332943
ghm	716314
hlxa	1821586
spi	1210618
snfca	318673
mwk	1757715
boch	702513
liqt	1307579
mtnb	1582554
nmgrf	1649752
cmct	908311
chmi	1571776
nerv	1598646
atnm	1388320
fsfg	1435508
wneb	1157647
levl	1412707
gevo	1392380
otlk	1649989
bcv	9521
nr	71829
pstl	1759774
hbio	1123494
cdak	1659352
cee	860489
pirs	1583648
beem	1398805
cxe	845606
atto	1606457
jfin	1743102
nny	818850
novs	1807707
enob	1527728
dsx	1318885
ptgef	1095435
ayro	1086745
iin	88790
cffi	913341
amci	1744494
nmtr	1551986
gsmg	1738758
mgf	811922
aunff	1507713
tnp	1166663
bblg	1419554
sesn	1485003
glg	1556266
pgsvy	902053
prgx	1007330
eoss	1651958
cvlb	948320
mreo	1719714
kin	1561743
rgt	1514490
wpg	1594686
alya	1734520
dmo	1478102
vmm	895658
galt	1133416
earn	1560672
mkd	1758736
gdp	943861
isba	842517
fnwb	1556727
eryp	1624422
mvc	1099941
hlan	844959
pai	75398
bwfg	1505732
esxb	1323648
piivx	1557265
mg	1436126
oxsq	1259429
pdac	1821317
ftk	928054
stim	1227636
cfrx	1478069
evbn	842518
gwhp	1598308
jhi	759828
leaf	1365038
pcom	1204413
esq	1531031
mmac	1003201
mnp	894351
ivac	1001902
lyra	1327273
bhr	1574085
eml	31107
cplp	1392326
ovly	1431567
cih	1749797
pdex	788920
niobf	1512228
livx	1491419
pvac	77159
aubn	750574
sbfg	767405
ihd	1496292
zvo	1305323
rtsl	1575659
smed	898770
mdxl	1601280
hie	1519505
riv	1501072
acrx	1427925
mbcn	836147
ebmt	1478454
vtvt	1641489
cglo	842013
gsit	1126741
ctra	1704715
oncs	1444307
myfw	1327607
inse	1615063
plg	1095052
lpi	1528129
phge	1739174
metc	1687187
heq	1496749
dla	1101396
fuaiy	1132571
infi	1113148
pfsw	1095315
calb	1752036
mdwt	355379
srev	1310114
strt	933034
ayla	1797336
glop	1598655
bcli	1137883
bbf	1137392
mcn	1289868
rekr	1697851
mfnc	36506
mpv	831655
fncb	1035976
lsac	1796129
rmi	1746967
sncr	1131554
lazy	1721741
clxt	1705843
ceix	1710366
tdac	1673481
ngs	1084991
ofed	1501078
lumo	1126234
hwbk	893847
acrs	1557746
pebk	1093672
sfe	86115
abeo	318306
abti	1442999
smtx	1108320
nim	890119
borr	1715497
krus	1772177
cmls	1058623
wrn	1364125
fonr	355019
hglb	1622148
airg	1272842
plx	1006281
fam	1302624
iii	1371489
baf	1181026
ycbd	1644903
sga	886136
kavl	1762239
pnrg	56868
evoa	728447
lqda	1819576
vgi	1528811
xcur	1698530
aau	1015647
ltrx	1114925
rbycf	1057791
fcco	932781
icbk	1470205
mitt	1514281
banx	1578987
cbio	1124105
idra	861838
cyad	1637890
cban	711669
sqns	1383395
resn	1579910
pbt	319654
azyo	1708527
trx	1173643
gdl	1378701
nyc	1595527
mtbc	1582982
fnrn	1114927
gnpx	1595248
ljpc	920465
bpsr	1557376
extn	1635881
ksm	846596
hqi	1140102
adms	1328143
hfus	1482554
agd	1362481
educ	31667
gsm	1639877
tgan	1715768
jsd	1509253
dnif	1059213
bsgm	1530766
lxeh	1814067
fcuv	1590418
dtf	879535
tyme	1537917
cmu	809844
mnsb	1693577
wbai	1517496
mrln	1260968
gnln	1743745
jta	1265708
orn	1402829
sieb	65596
rdcm	1016838
obci	350737
edap	1041934
anpcy	1620678
atbpf	1583682
cbfv	1605301
plbc	1168455
panl	1606909
asur	884144
vel	1692376
kzia	1075880
leu	1065059
ocx	1642380
ston	1753886
tsrmf	1431922
zyne	1621443
elox	1035354
sama	1754824
ung	1376227
ntg	1490286
drtt	1340476
rvsb	1041368
jeq	866095
unb	706863
dlhc	785557
nwin	919864
pcm	908187
krkr	1779476
inmb	1711754
cizn	1075706
inve	1036044
agfs	1592016
cwgl	1562151
nhvcf	1518353
cgo	1285650
bfin	1303942
edf	1501103
mft	891188
ubfo	1137547
bsbk	1787414
poww	1015383
fraf	723646
imnm	1472012
pcti	1057083
flux	1083743
erh	1279014
gmgi	1437925
tcon	1394319
iaf	779336
aytu	1385818
issc	836690
ela	701719
benh	1568139
tedu	1592560
eq	1746466
crvs	1626971
cxdo	1075736
sgoc	1412095
kopn	771266
ntox	844538
mrbk	1750735
inlb	1500123
btu	1064728
sndl	1766600
eff	1573698
acu	2098
eols	1570562
hnw	1388126
pyyx	939930
dex	1396167
batl	1282648
emkr	808326
akom	1590496
bgsf	1474903
lark	1141688
xspa	1410428
kblb	1413119
lov	1705338
tzoo	1133311
orgs	1460602
wei	1734902
ictsf	1010134
pine	1786117
aprn	1701114
nlst	1282631
ptmn	1372807
enlv	1596812
pxlw	1040161
sppp	1539190
mlvf	1550603
crecf	1478035
lizi	1783407
swz	813623
mhgu	808219
sal	1060219
aih	1757143
cogt	1622229
ae	2178
sup	95552
mark	1368365
opbk	1722010
gpic	918580
mict	854800
wwr	839470
ffnw	1401564
lybc	816332
fpl	1589420
aleaf	1754664
hyre	1713832
ifrx	1708688
xfor	1501697
lgc	1698113
mfin	1000209
bivi	1580149
wint	946486
siox	1636050
cdtx	1610618
mram	1438423
pmbc	1109546
obsv	1685316
hchc	1006837
xin	1398453
gcv	845611
gv	42316
rnet	1162112
sb	1434754
qnbc	750558
phas	1169245
lway	814586
ggz	1585855
cyap	1230524
fkys	737875
drio	1533998
lngb	1602706
grbx	1419275
clpr	1649096
ovbc	894671
gnca	1457612
spe	897802
elvt	1651094
tsq	1499832
pbip	1578776
cdr	761648
eskyf	1010559
grts	1656634
iec	49728
ltdh	93205
ctr	1547341
func	763907
bsvn	1746129
tmrc	1445942
amst	1807166
ktyb	1000232
chaq	1799850
rrd	29669
agtc	1273636
mdwd	1593984
nmi	830271
ulbi	875657
poetf	1437424
jemd	1708261
ptrs	832090
whg	1165002
fvam	1823465
vcif	1517767
jls	1472215
jax	1617227
lgiq	1335112
emyb	1449794
xyf	1725033
cemi	1092662
cycn	1755237
gnt	1438893
tusk	1679268
ades	1515156
nxc	885732
avbh	1443575
prov	1010470
egy	894627
crbp	1595097
kulr	1662684
vgz	783324
enbp	1437479
ctgo	1502377
bayk	1034594
bsd	1089094
grnq	1597846
cgaay	1526594
ipatf	1715925
ltrn	1763950
immp	1506184
aaic	1209028
pure	1006028
pgp	1318025
iae	1385632
aero	1316644
ptn	911216
ccr	1637558
nwhm	1574596
pbpb	1195734
rdi	716634
livk	1790625
asc	1577437
ccm	1472072
chnd	1434674
ped	1141197
dhx	1393883
fcrd	1464963
mlss	855683
czwi	1367859
sd	1349436
hcch	1736874
lsyn	1667489
xan	1332551
lnsr	1320350
hbp	1093082
caas	1157762
frevs	36840
zagg	1296205
ctg	23111
avco	1630212
usdp	1610682
inod	903651
spazf	1337090
xflt	1703079
cfbk	1070680
exd	1480999
fetm	919865
efsi	880641
ai	1577526
glu	1282957
ds	1175483
xair	1641631
cev	1074692
wstg	945983
rndb	1667161
gass	1328919
stks	1399520
nmrd	1602078
sdsya	1163609
sfun	1294404
eaco	784539
enz	316253
ccrc	1620664
xtnt	1453593
uone	1041657
pavm	1624326
vero	1409269
pcyg	50471
tti	844965
rmti	1041024
avct	1704760
celc	1603454
feim	39020
tren	1740797
sach	1682220
sens	1616543
renn	1509223
tnxp	1430306
dlng	1578453
bksc	1007273
lmb	1606163
arav	1513818
oncy	1129928
tli	1068963
lpcn	1535955
pflc	1093728
lmst	1358356
csbb	880417
nuvr	71557
juvf	714712
lptx	1509745
egif	1575771
alid	1575295
geos	1001115
lub	16099
capr	1133869
cpss	889609
nrbo	1638287
tslf	1583001
chra	1730346
zgyh	1773086
opof	740971
basa	1448705
szc	1506488
cptp	202947
ftft	1066923
neon	87050
ubab	704561
rbkb	1751783
exn	1263011
cmt	1026655
mntx	1302028
svbi	868271
bse	1181024
watt	1575793
erdcf	1398972
bkgm	1527383
hil	1287808
uan	1425292
asys	720500
ytra	1516899
winsf	1640251
refr	793524
atao	1570937
prph	868278
fll	891482
cxh	847411
epm	1006655
usak	883945
clsd	1539029
ofs	1487918
opes	1723580
rpmt	1437283
mags	896494
glbd	1524829
hsbi	943033
ctgl	1498067
asm	316888
vlt	846671
blph	1600132
soli	1750384
cxdc	1353970
wcagy	1586941
ntic	875582
qlgn	1460702
wkey	1738699
eyen	1682639
idty	1534154
brbs	842717
nha	1655544
nobh	72205
elmd	1488917
abvc	1173313
laix	1742056
gstx	1497649
evgn	1574565
kshb	1604627
lkco	1487839
evok	1403708
ktcc	719733
ssvff	1397616
hsti	1365388
rwbyf	1744345
apm	1734005
bbxia	1814974
zom	1684144
dtrc	1182737
glv	1288795
nvos	1138978
gte	1273441
mchx	1224133
cbsc	1022183
imbi	870826
gen	1351051
sinc	1532595
tact	1017303
iwbb	1648365
nmm	1415921
igap	1506983
isdr	843006
glmd	1595353
stal	1614556
dmac	1401040
rrts	1440024
artx	916529
farm	34563
aim	946644
tanh	1588084
fnhc	1069996
sfdl	818677
lqmt	1141240
omex	798528
cmtv	718413
utgn	832480
pgz	1557523
edtxu	1817153
tllyf	1689382
hmnf	921183
airrf	1476573
urg	1375205
hwin	1632081
rgrx	707511
cuen	1424657
uboh	1087456
bfo	1181249
edi	1551040
pesi	891532
ffbw	1787384
sfbc	1541119
grrb	1126961
rmbl	1596961
arpo	1422142
bngo	1411690
mugh	1746119
mfac	1725872
twin	100378
tngl	1337085
crws	25895
cris	1108205
nmci	1707210
gfy	1299393
ftsi	1529463
epsn	1726126
cpst	1009759
mcac	1803914
ap	6176
rmrm	1452477
bmra	73290
sbev	1553788
corr	1347652
boxl	1624512
sunw	1172631
gecc	1675033
nbac	1780262
lsbk	1341318
grin	1725293
intg	69422
jhaa	1753217
ubcp	731653
tomz	314227
ryb	1708441
lpth	889971
psix	1137091
mito	1696396
lkcru	1156174
stsa	1692830
expr	1483510
eea	791718
ntip	1065078
nref	1786248
eman	1046995
mn	1524223
fmbm	740806
gceh	748790
erlff	1271554
hcft	1547546
nbw	1178840
fxnc	719402
trrb	1498232
scyx	1178253
cdjm	1024095
sanw	1477246
evy	1074685
smm	1534293
lbti	1384135
fpocf	1177439
sybx	1527599
kegx	318996
sngx	812796
mfd	1276469
grnv	1788841
mrzm	1413754
nna	1437260
mgen	1590750
sbow	351817
mrkr	1094038
clir	1434524
bwen	1120370
kins	33992
ktov	1614744
snd	1529628
wmpn	1828376
aumn	1011509
cidm	1173204
ntrb	1676047
wter	1532390
apcx	1070050
mza	911308
mfon	1447380
ecor	1560258
cwbc	1051343
bway	1505065
bfy	1176197
gfed	1046203
rive	1590799
kfs	1072627
cfbi	1691507
fet	1401257
gfnl	1183082
cxxif	831609
apen	1251769
novn	1467154
qumu	892482
gec	1082506
shmp	1465470
hnna	1145255
ntz	900391
ger	1612875
fgnv	1687919
mpvdf	1004530
pfbx	770460
prcp	887226
most	1113513
bfgc	1448597
afi	1655075
sotk	806172
vcf	907573
jmm	838131
nulgf	1502758
fat	1705012
nakd	1707919
alot	8146
unib	811211
iroq	1514743
emcf	858800
cosm	1474167
tpz	1408201
feo	1363438
ddf	896923
jfk	1753648
ug	101295
krbp	1792581
pltyf	1433309
lor	1323206
crawa	47307
nbrv	1641640
bkep	1392091
basi	720154
ctam	18172
sbbi	1489264
lacq	1716947
mmmb	1520358
ddmx	1828957
lixt	1335105
fco	876717
dvd	1017673
inteq	1525773
abml	1576873
asln	1722926
glsi	1799788
kffb	1297341
amrb	1108236
cldb	774569
vabk	1572334
mmlp	1176334
venv	1692981
invu	862651
bbw	1113809
ettx	1724344
naii	787253
jp	1616291
dbe	1383062
cwbr	1522602
reemf	1419806
vam	1703117
tc	1743340
nhtc	912061
navb	810509
svra	1160308
dgly	1342958
onct	1260990
aht	1232582
cyrn	1084577
bmbn	804563
dogz	1707303
hall	819913
age	1708599
lxu	60714
agba	1769624
mogo	1602842
aerg	879911
tmdi	840551
petz	1684425
ards	1614067
mne	1232863
ipix	1355250
zivo	1101026
aktx	1541157
fbss	1083643
egf	1336050
nbo	1178841
jt	1713923
cocp	1412486
lwlg	1325964
nick	1000045
loncf	1472619
ormp	1176309
turn	893739
ccgn	1439299
eltp	1053369
rell	355948
coda	1334325
synl	95953
rsss	1386301
usap	931584
brli	1787518
ecrp	1696898
onvo	1497253
zmtp	1467761
eypt	1314102
rlh	1052595
aphe	855787
wyy	1034760
sobr	1425627
bioc	1044378
hty	1396502
mnpr	1645469
vjet	1582581
vnce	1579157
obas	1077618
mcc	1490349
arc	1305168
vivc	1703073
armp	921114
cdbmf	1545634
gsum	1647338
neph	1196298
irr	1372117
fmy	1319183
numd	1543637
mie	1564216
jrsh	1696558
awre	1015739
vfl	895574
cphc	1672909
mmnff	1776932
vblt	1603207
ccel	862692
bebe	1059272
snwv	1417663
trib	888721
kdozf	1318482
btim	1622231
axim	1514946
pti	1445283
atxi	1644963
shwz	1622879
modd	1074871
sgni	1023198
chuc	1134765
sync	1408278
curr	1643301
pkkw	1657642
dxr	27367
nrrwf	1680637
hysr	1481028
tzac	1742927
trvi	1563880
lee	58361
aqms	1621832
intt	1036262
gfgy	1181749
pola	1622345
link	828146
wcrs	1363958
cfms	1305773
jmp	1302350
smlp	1549922
hgbl	849145
kern	1755953
wfcf	1360565
klxe	1738827
pbhc	1609065
jcpnq	1166126
icmb	1578348
gmbl	1451448
sfef	86759
xela	1620179
srl	16859
fsea	1769267
atv	1365742
xteg	1472468
dwnx	927719
dcth	872912
mbot	883975
mgyr	1337068
emma	822370
teum	1084384
rkfl	823546
igc	1326205
kmph	1434647
avhoq	1575969
mbrx	1659617
atnf	1690080
cbkm	1006830
dswl	946936
blrx	1498403
grcy	1768910
ctxr	1506251
nine	1532286
rnwk	1046327
arec	1590715
mrmd	1522767
bkrrf	1699906
anix	715446
adxn	1574232
pixy	1675634
vtgn	1411685
icgl	1598924
asrv	707605
sskn	1051514
alna	1624658
ambo	1494558
fusb	717806
nxn	885731
ncb	1454979
ccnc	1641398
pw	1532619
tess	927355
smwpy	1455634
mack	1274792
ocgn	1372299
